OPR_DATE,HOUR_ENDING,LOADING_MW_ACTUAL_CAISO,LOADING_MW_ACTUAL_PGE,LOADING_MW_ACTUAL_SCE,LOADING_MW_ACTUAL_SDGE,LOADING_MW_FORECAST_CAISO,LOADING_MW_FORECAST_PGE,LOADING_MW_FORECAST_SCE,LOADING_MW_FORECAST_SDGE,GAS_PRICE_PGE,GAS_PRICE_SCE,DA_LMP_PGE_NP15
07/19/2020 ,13,25939,11467,12365,1801,25996.87,11062.82,12619.41,2007.66,3.43,2.86,19.16
07/19/2020 ,14,27326,11860,13273,1878,27843.89,11811.99,13587.62,2131.12,3.43,2.86,22.19
07/19/2020 ,15,28946,12494,14120,2012,30071.11,12796.26,14677.82,2278.59,3.43,2.86,22.45
07/19/2020 ,16,30734,13339,14863,2207,32178.09,13717.56,15674.94,2459.25,3.43,2.86,23.83
07/19/2020 ,17,32372,14180,15443,2423,34014.4,14731.21,16330.27,2623.38,3.43,2.86,25.17
07/19/2020 ,18,33743,14979,15778,2655,35559.64,15644.18,16734.68,2852.43,3.43,2.86,27.07
07/19/2020 ,19,34160,15396,15659,2768,36330.75,16238.28,16737.45,3029.73,3.43,2.86,36.76
07/19/2020 ,20,33390,15315,14981,2762,35673.43,16216.87,16117.08,3020.8,3.43,2.86,56.73
07/19/2020 ,21,32480,14992,14426,2745,34427.99,15634.84,15474.37,3006.57,3.43,2.86,36.44
07/19/2020 ,22,30921,14344,13657,2618,32944.44,15008.51,14737.93,2897.13,3.43,2.86,30.56
07/19/2020 ,23,28426,13184,12552,2398,30236.42,13762.15,13518.65,2663.04,3.43,2.86,24.94
07/19/2020 ,24,26143,12140,11518,2200,27402.88,12512.67,12191.89,2413.55,3.43,2.86,22.74
07/20/2020 ,1,24581,11487,10723,2092,25183.97,11516.76,11209.21,2181.06,3.43,2.86,21.62
07/20/2020 ,2,23379,10956,10152,2000,23754.44,10879.16,10533.52,2068.54,3.43,2.86,20.3
07/20/2020 ,3,22661,10705,9764,1926,22794.96,10457.12,10072.16,1995.15,3.43,2.86,19.43
07/20/2020 ,4,22482,10747,9595,1877,22302.22,10240.94,9836.01,1958.2,3.43,2.86,19.14
07/20/2020 ,5,22719,10841,9733,1882,22493.26,10324.27,9921.85,1979.42,3.43,2.86,19.86
07/20/2020 ,6,23414,11097,10096,1954,23489.36,10742.4,10408.33,2068.69,3.43,2.86,21.6
07/20/2020 ,7,24349,11621,10426,2030,24616.67,11275.64,10884.48,2181.6,3.43,2.86,23.51
07/20/2020 ,8,25672,12321,10993,2088,25824.97,11735.24,11557.38,2252.44,3.43,2.86,18.99
07/20/2020 ,9,26851,12783,11714,2080,26556.23,11896.1,12095.04,2277.91,3.43,2.86,14.14
07/20/2020 ,10,27139,12643,12213,2001,26971.1,11846.51,12621.4,2210.05,3.43,2.86,13.89
07/20/2020 ,11,27370,12379,12762,1937,27610.77,11859.12,13285.98,2165.68,3.43,2.86,17.63
07/20/2020 ,12,28007,12433,13363,1911,28483.88,12002.62,14012.7,2161.38,3.43,2.86,19.56
07/20/2020 ,13,29099,12677,14171,1946,29622.32,12290.43,14807.11,2210.37,3.43,2.86,23.87
07/20/2020 ,14,30533,13130,15062,2030,31139.05,12856.59,15671.48,2289.69,3.43,2.86,23.79
07/20/2020 ,15,32040,13687,15883,2156,32924.79,13691.58,16494.24,2410.8,3.43,2.86,25.71
07/20/2020 ,16,33411,14206,16565,2323,34570.52,14481.78,17247.11,2511.07,3.43,2.86,26.17
07/20/2020 ,17,34677,14872,16986,2494,36155.23,15427.43,17719.23,2676.32,3.43,2.86,28.29
07/20/2020 ,18,35753,15598,17156,2670,37296.63,16279.74,17822.02,2864.35,3.43,2.86,31.74
07/20/2020 ,19,35957,16066,16826,2737,37632.16,16786.08,17536.48,2981.52,3.43,2.86,41.16
07/20/2020 ,20,35048,15976,16029,2714,36812.34,16773.98,16744.05,2974.63,3.43,2.86,64.38
07/20/2020 ,21,33945,15539,15385,2699,35840.91,16275.88,16278.26,2975.58,3.43,2.86,40.86
07/20/2020 ,22,32240,14832,14515,2583,34151.73,15546.19,15450.99,2853.41,3.43,2.86,32.91
07/20/2020 ,23,29703,13715,13302,2384,31188.54,14211.17,14074.76,2612.36,3.43,2.86,26.14
07/20/2020 ,24,27353,12685,12172,2197,28466.54,13048.42,12762.86,2371.37,3.43,2.86,24.01
07/21/2020 ,1,25646,11997,11282,2077,25797.4,11768.63,11584.57,2162.07,3.42,2.91,20.3
07/21/2020 ,2,24339,11424,10640,1994,24322.1,11182.05,10809.21,2055.62,3.42,2.91,19.51
07/21/2020 ,3,23482,11058,10199,1948,23295.93,10766.82,10279.67,1979.68,3.42,2.91,19.66
07/21/2020 ,4,23047,10873,9988,1913,22806.28,10561.85,10037.95,1939.93,3.42,2.91,19.64
07/21/2020 ,5,23245,10988,10051,1935,22976.33,10627.09,10114.57,1968.63,3.42,2.91,20.15
07/21/2020 ,6,24018,11398,10344,2001,23857.96,10946.47,10562.69,2080.5,3.42,2.91,21.11
07/21/2020 ,7,24805,11812,10633,2081,24618.23,11178.24,10972.29,2192.94,3.42,2.91,24.66
07/21/2020 ,8,25621,12109,11086,2151,25703.19,11553.6,11611.39,2259.35,3.42,2.91,19.11
07/21/2020 ,9,26527,12356,11711,2179,26156.85,11599.29,12015.75,2261.24,3.42,2.91,16.01
07/21/2020 ,10,26959,12398,12166,2099,26354.78,11456.39,12429.88,2183.79,3.42,2.91,17.42
07/21/2020 ,11,27514,12486,12695,2024,26827.4,11402.37,13016.56,2111.41,3.42,2.91,18.49
07/21/2020 ,12,28099,12584,13206,1990,27604.72,11548.12,13671.41,2077.49,3.42,2.91,20.98
07/21/2020 ,13,29327,12916,14053,2031,28754.08,11804.89,14521.25,2118.62,3.42,2.91,23.84
07/21/2020 ,14,30946,13425,15041,2148,30198.13,12382.04,15296.68,2202.89,3.42,2.91,23.7
07/21/2020 ,15,32436,13898,15931,2272,31840.88,13047.11,16148.3,2325.74,3.42,2.91,24.4
07/21/2020 ,16,33798,14381,16666,2413,33496.79,13799.81,16934.44,2438.98,3.42,2.91,25.26
07/21/2020 ,17,34879,14856,17126,2557,34929.45,14537.31,17480.12,2586.53,3.42,2.91,28.3
07/21/2020 ,18,35661,15410,17210,2702,36001.46,15291.58,17576.63,2806.66,3.42,2.91,32.89
07/21/2020 ,19,35670,15829,16755,2749,36325.25,15769.7,17301.4,2922.8,3.42,2.91,41.06
07/21/2020 ,20,34677,15701,15908,2740,35592,15774.42,16545.59,2942.21,3.42,2.91,61.14
07/21/2020 ,21,33431,15309,15093,2713,34664.12,15348.95,16061.23,2937.07,3.42,2.91,39.19
07/21/2020 ,22,31770,14617,14223,2625,33149.68,14745.45,15275.59,2824.8,3.42,2.91,32.55
07/21/2020 ,23,29334,13526,13067,2443,30437.69,13560.43,13985.07,2598.02,3.42,2.91,26.09
07/21/2020 ,24,27039,12518,11952,2274,27833.54,12444.28,12737.79,2364.77,3.42,2.91,23.58
07/22/2020 ,1,25315,11805,11070,2154,25652.95,11726.47,11490.59,2151,3.4,2.89,22.86
07/22/2020 ,2,24059,11281,10438,2060,24298.98,11179.19,10788.41,2054,3.4,2.89,22.1
07/22/2020 ,3,23162,10922,10028,1938,23344.04,10794.01,10295.78,1979,3.4,2.89,21.44
07/22/2020 ,4,22746,10727,9833,1914,22848.56,10581.6,10058.36,1936,3.4,2.89,20.74
07/22/2020 ,5,22974,10807,9931,1965,23020.68,10656.81,10127.05,1965,3.4,2.89,21.59
07/22/2020 ,6,23759,11175,10279,2032,23914.29,11000.7,10560.32,2078,3.4,2.89,23.98
07/22/2020 ,7,24564,11566,10582,2140,24641.11,11220.08,10954.44,2188,3.4,2.89,26.26
07/22/2020 ,8,25327,11806,10987,2256,25696.4,11604.04,11559,2262,3.4,2.89,21.22
07/22/2020 ,9,26036,11886,11552,2314,26170.95,11700.28,11914.06,2283,3.4,2.89,17.13
07/22/2020 ,10,26268,11798,11899,2278,26278.5,11548.72,12240.75,2210,3.4,2.89,16.45
07/22/2020 ,11,26486,11770,12221,2194,26417.64,11387.35,12650.86,2095,3.4,2.89,17.01
07/22/2020 ,12,26744,11882,12473,2081,26792.49,11475.58,13026.53,2002,3.4,2.89,17.14
07/22/2020 ,13,27464,12135,12977,2039,27343.15,11525.81,13545.83,1981,3.4,2.89,18.46
07/22/2020 ,14,28701,12642,13676,2067,28470.2,11969.93,14197.35,2009,3.4,2.89,20.12
07/22/2020 ,15,30041,13216,14376,2130,29944.61,12656.86,14906.9,2084,3.4,2.89,21.86
07/22/2020 ,16,31431,13908,14965,2235,31418.02,13376.69,15547.16,2197,3.4,2.89,21.83
07/22/2020 ,17,32629,14622,15326,2357,32676.43,14093.37,15931.02,2344,3.4,2.89,24.87
07/22/2020 ,18,33558,15313,15418,2502,33823.56,14918.62,16042.36,2549,3.4,2.89,24.81
07/22/2020 ,19,33747,15735,15120,2569,34276.11,15507.15,15795.46,2656,3.4,2.89,33.15
07/22/2020 ,20,33020,15582,14534,2586,33624.74,15528.92,15122.35,2654,3.4,2.89,46.57
07/22/2020 ,21,32026,15086,14042,2588,32938.07,15126.2,14829.88,2669,3.4,2.89,35.47
07/22/2020 ,22,30436,14349,13297,2492,31641.59,14584.86,14167.38,2591,3.4,2.89,30.91
07/22/2020 ,23,28131,13249,12290,2306,29206.13,13471.12,13047.7,2397,3.4,2.89,24.45
07/22/2020 ,24,25974,12246,11318,2130,26832.62,12385.56,11964.34,2193,3.4,2.89,22.86
07/23/2020 ,1,24459,11560,10596,2025,25095.65,11747.15,10970.99,2098.13,3.4,2.77,20.87
07/23/2020 ,2,23346,11064,10074,1939,23862.54,11218.56,10365,2005.9,3.4,2.77,21.11
07/23/2020 ,3,22554,10688,9721,1878,22936.67,10812.93,9922.85,1933.24,3.4,2.77,20.43
07/23/2020 ,4,22238,10533,9587,1850,22454.96,10608.14,9694.35,1886.9,3.4,2.77,20.48
07/23/2020 ,5,22541,10652,9745,1879,22625.49,10688.16,9758.3,1912.28,3.4,2.77,21.26
07/23/2020 ,6,23381,11044,10105,1966,23471.5,11015.31,10169.98,2018.06,3.4,2.77,24.09
07/23/2020 ,7,24186,11436,10403,2078,24117.89,11212.08,10522.96,2111.46,3.4,2.77,27.11
07/23/2020 ,8,25104,11846,10790,2193,25041.89,11582.18,11018.02,2170.98,3.4,2.77,20.24
07/23/2020 ,9,25966,12245,11203,2237,25326.86,11597.04,11287.84,2170.74,3.4,2.77,16.09
07/23/2020 ,10,26176,12176,11554,2157,25276.61,11413.79,11479.9,2099.98,3.4,2.77,14.7
07/23/2020 ,11,25965,12013,11663,1993,25304.49,11305.06,11739.65,1969.52,3.4,2.77,15.39
07/23/2020 ,12,25843,11948,11737,1858,25620.34,11380.28,12028.84,1914.08,3.4,2.77,16.1
07/23/2020 ,13,26153,12197,11843,1806,26356.9,11610.5,12548.41,1893.42,3.4,2.77,17
07/23/2020 ,14,27214,12748,12321,1833,27622.27,12149.12,13226.46,1937.53,3.4,2.77,19.82
07/23/2020 ,15,28624,13413,12968,1925,29227.75,12917.99,13959.04,2037.91,3.4,2.77,20.45
07/23/2020 ,16,30193,14114,13687,2075,30838.81,13620.86,14730.92,2170.45,3.4,2.77,22.54
07/23/2020 ,17,31558,14715,14288,2239,32323.52,14426.07,15238.93,2337.61,3.4,2.77,23.93
07/23/2020 ,18,32816,15421,14649,2430,33571.75,15248.09,15464.39,2539.78,3.4,2.77,24.27
07/23/2020 ,19,33364,15854,14660,2536,33934.96,15724.08,15245.16,2647.58,3.4,2.77,31.28
07/23/2020 ,20,32841,15744,14228,2563,33370.33,15780.79,14640.6,2636.87,3.4,2.77,42.81
07/23/2020 ,21,31998,15330,13793,2578,32702.63,15365.55,14371.24,2662.17,3.4,2.77,34.26
07/23/2020 ,22,30492,14620,13106,2479,31404.04,14793.67,13725.67,2589.35,3.4,2.77,30.73
07/23/2020 ,23,28210,13512,12129,2291,29008.74,13660.61,12665.21,2395.48,3.4,2.77,24.27
07/23/2020 ,24,26070,12485,11197,2116,26652.98,12562.71,11608.22,2194.57,3.4,2.77,21.97
07/24/2020 ,1,24530,11767,10491,2007,24794.23,11761.46,10747.62,2008.4,3.39,2.71,21.3
07/24/2020 ,2,23378,11253,9951,1911,23548.56,11199.55,10168.73,1913.53,3.39,2.71,21.07
07/24/2020 ,3,22613,10895,9599,1856,22585.18,10783.91,9686.77,1851.86,3.39,2.71,20.6
07/24/2020 ,4,22275,10716,9464,1834,22068.73,10567.74,9420.4,1814.91,3.39,2.71,20.32
07/24/2020 ,5,22473,10771,9581,1862,22158.19,10606.7,9456.35,1832.7,3.39,2.71,21.51
07/24/2020 ,6,23226,11114,9911,1943,22882.74,10889.19,9817.76,1912.46,3.39,2.71,24.84
07/24/2020 ,7,24005,11515,10193,2037,23510.33,11154.25,10080.48,2009.16,3.39,2.71,27.02
07/24/2020 ,8,24814,11872,10561,2117,24180.31,11537.39,10323.8,2047.21,3.39,2.71,19.9
07/24/2020 ,9,25553,12178,10987,2119,24634.83,11620.9,10718.34,2020.1,3.39,2.71,14.92
07/24/2020 ,10,25705,12120,11329,1980,24722.79,11494.59,11005.7,1944.31,3.39,2.71,14.37
07/24/2020 ,11,25842,12132,11591,1835,24891.76,11393.8,11376.21,1837.34,3.39,2.71,15.01
07/24/2020 ,12,26374,12306,11975,1801,25255.06,11396.45,11792.04,1776.37,3.39,2.71,16.18
07/24/2020 ,13,27042,12518,12411,1815,25974.41,11577.31,12334.62,1766.55,3.39,2.71,15.91
07/24/2020 ,14,28101,12793,13122,1882,27078.2,11953.14,13020.84,1803.38,3.39,2.71,18.97
07/24/2020 ,15,29426,13331,13803,1983,28350.19,12395.04,13772.77,1876.67,3.39,2.71,19.78
07/24/2020 ,16,30814,13992,14409,2102,29660.61,12934.22,14430.4,1985.04,3.39,2.71,21.18
07/24/2020 ,17,32089,14664,14836,2274,31205.92,13802.03,14946.43,2143.3,3.39,2.71,23.66
07/24/2020 ,18,33113,15264,15066,2467,32276.71,14435.18,15174.78,2352.53,3.39,2.71,24.13
07/24/2020 ,19,33502,15632,14985,2573,32678.71,14890.55,15018.68,2457.23,3.39,2.71,30.46
07/24/2020 ,20,32886,15493,14494,2595,32021.47,14852.11,14417.85,2443.36,3.39,2.71,41.19
07/24/2020 ,21,31858,15065,13887,2611,31304.33,14523.56,13997.01,2483.2,3.39,2.71,33.96
07/24/2020 ,22,30473,14416,13242,2526,30220.71,14071.32,13408.65,2447.07,3.39,2.71,29.03
07/24/2020 ,23,28320,13378,12306,2355,28187.22,13113.87,12488.83,2302.34,3.39,2.71,24
07/24/2020 ,24,26218,12392,11370,2180,26095.79,12174.78,11518.18,2127.05,3.39,2.71,21.87
07/25/2020 ,1,24600,11657,10595,2072,24605.13,11696.96,10586.26,2051.35,3.43,2.73,22.21
07/25/2020 ,2,23343,11078,10028,1972,23313.31,11115.38,9986.07,1945.38,3.43,2.73,22.26
07/25/2020 ,3,22440,10676,9608,1890,22328.14,10677.34,9519.6,1863.54,3.43,2.73,21.56
07/25/2020 ,4,21934,10450,9381,1840,21677.51,10382.92,9213.7,1816.13,3.43,2.73,21.28
07/25/2020 ,5,21799,10387,9319,1831,21469.76,10268.02,9124.45,1815.37,3.43,2.73,21.41
07/25/2020 ,6,21942,10479,9340,1854,21577.5,10319.05,9172.82,1826.75,3.43,2.73,22.26
07/25/2020 ,7,21955,10567,9242,1878,21317.9,10261.45,8984.32,1810.7,3.43,2.73,24.19
07/25/2020 ,8,22337,10766,9370,1936,21522.43,10382.43,9053.28,1815.73,3.43,2.73,14.92
07/25/2020 ,9,22727,10866,9707,1881,21846.58,10443.55,9331.1,1797.14,3.43,2.73,9.41
07/25/2020 ,10,22874,10811,10019,1759,22034.9,10350.91,9673.46,1729.58,3.43,2.73,9.64
07/25/2020 ,11,23205,10834,10350,1715,22288.64,10311.93,10050.23,1638.25,3.43,2.73,11.36
07/25/2020 ,12,23842,10995,10789,1733,22957.38,10476.75,10601.46,1587.59,3.43,2.73,12.86
07/25/2020 ,13,24882,11226,11553,1774,23965.45,10815.76,11276.11,1576.29,3.43,2.73,17.17
07/25/2020 ,14,26318,11786,12373,1812,25364.58,11386.49,12052.34,1622.19,3.43,2.73,19.23
07/25/2020 ,15,28068,12562,13226,1918,27054.06,12225.45,12835.09,1682.85,3.43,2.73,21.5
07/25/2020 ,16,29905,13501,13973,2070,28884.27,13111.25,13618.8,1841.78,3.43,2.73,21.86
07/25/2020 ,17,31662,14497,14544,2249,30759.8,14125.01,14294.44,2028.07,3.43,2.73,25.5
07/25/2020 ,18,33082,15367,14897,2457,32429.89,14993.28,14856.75,2265.17,3.43,2.73,25.91
07/25/2020 ,19,33574,15799,14871,2584,33086.75,15503.56,14839.31,2429.81,3.43,2.73,33.36
07/25/2020 ,20,32884,15629,14333,2612,32411.33,15480.57,14188.83,2435.87,3.43,2.73,45.42
07/25/2020 ,21,31908,15157,13831,2619,31551,15018.88,13750.55,2482.19,3.43,2.73,37.39
07/25/2020 ,22,30376,14433,13125,2529,30355.43,14473.98,13159.74,2431.51,3.43,2.73,30.81
07/25/2020 ,23,28151,13352,12166,2353,28363.69,13480.17,12297.73,2303.27,3.43,2.73,24.36
07/25/2020 ,24,26027,12331,11241,2182,26324.01,12487.23,11414.28,2145.82,3.43,2.73,22.81
07/26/2020 ,1,24347,11537,10483,2061,24798.7,11972.43,10453.78,2090.25,3.43,2.73,22.65
07/26/2020 ,2,23036,10941,9890,1943,23426.84,11365.47,9810.85,1980.65,3.43,2.73,23.31
07/26/2020 ,3,22076,10503,9453,1860,22411.08,10886.48,9357.71,1893.86,3.43,2.73,23.21
07/26/2020 ,4,21452,10215,9164,1814,21766.88,10579.34,9075.4,1842.32,3.43,2.73,22.99
07/26/2020 ,5,21187,10101,9026,1802,21381.55,10348.2,8948.11,1819.13,3.43,2.73,23.13
07/26/2020 ,6,21063,10075,8925,1805,21215.7,10315.62,8820.87,1805.04,3.43,2.73,23.05
07/26/2020 ,7,20790,10031,8694,1806,20804.08,10197.92,8592.35,1738.82,3.43,2.73,20.67
07/26/2020 ,8,21062,10208,8755,1834,21001.23,10259.81,8749.74,1725.79,3.43,2.73,12.53
07/26/2020 ,9,21225,10196,8986,1774,21470.82,10443.83,9040.95,1714.49,3.43,2.73,8.03
07/26/2020 ,10,21548,10185,9381,1706,21775.42,10447.54,9396.14,1654,3.43,2.73,8.13
07/26/2020 ,11,22376,10332,10049,1709,22560.6,10576.37,10090.83,1608.55,3.43,2.73,9.54
07/26/2020 ,12,23672,10665,10970,1741,23778.56,10862.76,11028.25,1595.16,3.43,2.73,11.44
07/26/2020 ,13,25154,11073,11979,1797,25096.26,11238.4,11943.47,1615.85,3.43,2.73,15.91
07/26/2020 ,14,26973,11727,13025,1911,26891.81,12033.14,12869.37,1684.15,3.43,2.73,20.34
07/26/2020 ,15,28974,12591,14009,2059,28938.72,13091.36,13748.04,1788.3,3.43,2.73,22.8
07/26/2020 ,16,30941,13549,14850,2223,30774.13,13972.51,14537.12,1950.31,3.43,2.73,24.16
07/26/2020 ,17,32724,14538,15488,2375,32696.62,15066.12,15167.15,2144.42,3.43,2.73,24.54
07/26/2020 ,18,34154,15429,15865,2535,34245.06,15928.33,15598.23,2398.56,3.43,2.73,26.46
07/26/2020 ,19,34608,15910,15747,2627,35112.1,16525.8,15717.55,2551.15,3.43,2.73,36.04
07/26/2020 ,20,33815,15769,15086,2642,34465,16532.26,15078.92,2543.77,3.43,2.73,48.12
07/26/2020 ,21,32639,15264,14410,2650,33446.04,16059.72,14510.94,2574.02,3.43,2.73,37.9
07/26/2020 ,22,30936,14504,13573,2555,32007.68,15338.33,13874.06,2498.12,3.43,2.73,29.56
07/26/2020 ,23,28455,13336,12463,2363,29513.13,14051.85,12832.71,2338.36,3.43,2.73,26.47
07/26/2020 ,24,26133,12241,11433,2175,26947.44,12786.51,11721.54,2157.55,3.43,2.73,23.05
07/27/2020 ,1,24455,11503,10621,2057,25156.66,11758.86,10999.5,2123.35,3.43,2.73,23.33
07/27/2020 ,2,23216,10930,10045,1972,23769.72,11156.3,10313.17,2029.56,3.43,2.73,22.27
07/27/2020 ,3,22391,10544,9673,1909,22764.28,10723.37,9824.94,1947.11,3.43,2.73,20.93
07/27/2020 ,4,22067,10371,9535,1897,22313.56,10547.01,9608.86,1889.85,3.43,2.73,20.83
07/27/2020 ,5,22401,10494,9678,1964,22464.8,10582.36,9683.24,1931.05,3.43,2.73,21.52
07/27/2020 ,6,23261,10882,10067,2044,23243.17,10866.38,10084.67,2022.57,3.43,2.73,23.27
07/27/2020 ,7,24327,11489,10412,2157,24231.92,11317.69,10510.52,2131.37,3.43,2.73,26.98
07/27/2020 ,8,25520,12085,10927,2239,25508.77,11983.96,11052.09,2193.48,3.43,2.73,22.88
07/27/2020 ,9,26370,12396,11425,2279,26206.42,12143.37,11595.6,2180.09,3.43,2.73,18.95
07/27/2020 ,10,26762,12409,11768,2306,26792.95,12208.69,12147.22,2143.54,3.43,2.73,19.53
07/27/2020 ,11,27256,12526,11812,2627,27488.63,12283.95,12792.97,2100.12,3.43,2.73,20.59
07/27/2020 ,12,28112,12731,12424,2654,28419.17,12527.25,13474.14,2084.01,3.43,2.73,22.93
07/27/2020 ,13,29234,13028,13855,2038,29720.95,13005.63,14262.55,2117.98,3.43,2.73,25.46
07/27/2020 ,14,30831,13708,14682,2121,31511.79,13763.53,15204.73,2192.81,3.43,2.73,26.13
07/27/2020 ,15,32539,14476,15512,2228,33413.27,14661.82,16087.62,2293.49,3.43,2.73,27.52
07/27/2020 ,16,34128,15237,16199,2366,35408.67,15588.8,17033.88,2421.33,3.43,2.73,30.41
07/27/2020 ,17,35520,16034,16650,2508,36904.38,16474.86,17495,2556.84,3.43,2.73,33.39
07/27/2020 ,18,36449,16694,16747,2676,37950.45,17131.53,17668.49,2774.17,3.43,2.73,36.99
07/27/2020 ,19,36451,17000,16380,2741,38159.28,17586.41,17383.59,2864.45,3.43,2.73,55.49
07/27/2020 ,20,35238,16677,15513,2726,37294.51,17474.63,16668.41,2834.92,3.43,2.73,84.61
07/27/2020 ,21,33937,16006,14908,2714,36094.61,16903.7,16050.42,2831.92,3.43,2.73,45.02
07/27/2020 ,22,32025,15099,14038,2592,34330.01,16134.33,15184.95,2711.72,3.43,2.73,35.69
07/27/2020 ,23,29454,13916,12872,2380,31343.36,14751.51,13814.56,2489.5,3.43,2.73,26.27
07/27/2020 ,24,27104,12836,11803,2188,28465.65,13439.01,12473.79,2271.08,3.43,2.73,25.18
07/28/2020 ,1,25290,11995,10955,2070,25892.04,12338.93,11134.71,2140,3.6,3.34,23.48
07/28/2020 ,2,23973,11400,10344,1964,24375.5,11635.06,10429.55,2036,3.6,3.34,22.99
07/28/2020 ,3,23129,11016,9949,1902,23359.21,11156.58,9971.02,1960,3.6,3.34,23.96
07/28/2020 ,4,22670,10800,9744,1864,22786.23,10878.06,9724.44,1915,3.6,3.34,23.19
07/28/2020 ,5,22841,10887,9804,1889,22891.32,10903.39,9791.16,1927,3.6,3.34,23.71
07/28/2020 ,6,23642,11281,10116,1979,23736.8,11207.35,10237.49,2020,3.6,3.34,25.62
07/28/2020 ,7,24502,11732,10422,2078,24655.05,11632.65,10630.22,2118,3.6,3.34,28.3
07/28/2020 ,8,25444,12170,10843,2163,25558.52,12076.03,11005.65,2202,3.6,3.34,24.92
07/28/2020 ,9,26126,12381,11274,2200,26147.38,12212.97,11443.62,2206,3.6,3.34,20.21
07/28/2020 ,10,26412,12322,11678,2130,26492,12187.82,11865.9,2149,3.6,3.34,20.3
07/28/2020 ,11,26857,12365,12242,1957,27141.41,12276.02,12467.09,2103,3.6,3.34,21.92
07/28/2020 ,12,27604,12403,12964,1935,28310.82,12686.26,13247.02,2075,3.6,3.34,23.91
07/28/2020 ,13,28943,12837,13804,1993,29669.72,13128.63,14127.54,2104,3.6,3.34,25.37
07/28/2020 ,14,30654,13550,14733,2056,31434.36,13779.6,15143.18,2196,3.6,3.34,28.42
07/28/2020 ,15,32501,14389,15611,2181,33346.61,14600.43,16120.66,2305,3.6,3.34,28.76
07/28/2020 ,16,34261,15295,16370,2269,35215.56,15456.15,16983.28,2453,3.6,3.34,29.96
07/28/2020 ,17,35797,16198,16831,2441,36757.13,16327.88,17498.46,2604,3.6,3.34,34.24
07/28/2020 ,18,36982,16996,17013,2645,37846.63,17088.68,17659.54,2772,3.6,3.34,37.64
07/28/2020 ,19,37152,17419,16676,2722,38113.7,17564.32,17379.87,2844,3.6,3.34,53.7
07/28/2020 ,20,36102,17193,15908,2674,37183.03,17460.66,16605.81,2798,3.6,3.34,93.03
07/28/2020 ,21,34821,16577,15260,2669,35977.66,16876.37,15984.95,2800,3.6,3.34,45.68
07/28/2020 ,22,32848,15649,14353,2545,34167.22,16070.92,15099.47,2689,3.6,3.34,38.24
07/28/2020 ,23,30064,14308,13111,2351,31278.72,14718.4,13784.15,2480,3.6,3.34,29.18
07/28/2020 ,24,27508,13096,11956,2170,28515.46,13424.55,12536.94,2266,3.6,3.34,27.78
07/29/2020 ,1,25650,12209,11092,2072,26334.69,12466.15,11441.85,2150,3.6,3.75,26
07/29/2020 ,2,24298,11559,10474,1993,24827.98,11789.06,10717.95,2049,3.6,3.75,24.2
07/29/2020 ,3,23323,11090,10051,1916,23767.29,11312.8,10211.89,1973,3.6,3.75,23.96
07/29/2020 ,4,22855,10868,9840,1881,23204.47,11048.39,9964.27,1923,3.6,3.75,23.12
07/29/2020 ,5,23048,10961,9912,1907,23276.12,11057.12,10003.74,1946,3.6,3.75,23.84
07/29/2020 ,6,23822,11343,10221,1992,24094.39,11360.8,10414.89,2046,3.6,3.75,25.3
07/29/2020 ,7,24674,11798,10527,2084,24845.19,11644.09,10776.34,2147,3.6,3.75,32.05
07/29/2020 ,8,25576,12214,10938,2154,25802.69,12066.64,11222.41,2238,3.6,3.75,25.47
07/29/2020 ,9,26235,12436,11359,2163,26342.54,12196.61,11636.16,2235,3.6,3.75,22.45
07/29/2020 ,10,26459,12325,11778,2070,26750.09,12157.73,12112.76,2201,3.6,3.75,22.5
07/29/2020 ,11,26843,12181,12388,1978,27334.37,12205.47,12740.82,2101,3.6,3.75,23.64
07/29/2020 ,12,27849,12383,13194,1970,28531.41,12572.39,13547.64,2115,3.6,3.75,25.65
07/29/2020 ,13,29389,12811,14253,2019,30005.76,12996.99,14492.01,2210,3.6,3.75,28.59
07/29/2020 ,14,31277,13545,15296,2123,31918.38,13634.98,15631.83,2337,3.6,3.75,31.67
07/29/2020 ,15,33190,14359,16252,2262,33980.86,14459.32,16721.58,2481,3.6,3.75,33.81
07/29/2020 ,16,35011,15187,17054,2449,35966.51,15255.84,17736.87,2650,3.6,3.75,38.29
07/29/2020 ,17,36612,16044,17520,2722,37574.74,16124.43,18323.3,2801,3.6,3.75,41.35
07/29/2020 ,18,37516,16751,17614,2820,38695.75,16814.18,18542.52,3008,3.6,3.75,50.25
07/29/2020 ,19,37579,17171,17265,2808,38997.3,17295.66,18293.63,3077,3.6,3.75,74.59
07/29/2020 ,20,36452,16954,16381,2791,38214.36,17232.13,17641.63,3015,3.6,3.75,119.16
07/29/2020 ,21,35118,16334,15692,2775,36974.32,16719.8,16947.32,2993,3.6,3.75,60.28
07/29/2020 ,22,33153,15423,14777,2647,35003.64,15978.85,15845.94,2877,3.6,3.75,43.76
07/29/2020 ,23,30379,14135,13503,2445,32047.25,14633.04,14464.47,2656,3.6,3.75,31.99
07/29/2020 ,24,27838,12995,12304,2250,29224.47,13370.21,13148.23,2423,3.6,3.75,30.59
07/30/2020 ,1,25953,12163,11380,2131,27208.66,12358.68,12288.76,2280,3.61,3.62,26.57
